creature_random_myth_beast_fiend

YES_RANDOM_DEMON!OBJECT:CREATURE]


[CREATURE:BOAR_FIEND_CLOCK]
	[DESCRIPTION:A huge two-tailed pig-like monster twisted into humanoid shape. Its skin is colored dark peach. This evil creature has hooves, dark peach hair, and tusks. It is a sapient creature. It roams the Underworld. It smells of brimstone. It has good skills in weaponry and evasive arts. Beware its fire! It is unaging. Its parts are worth four times as much as those of normal creatures. It is associated with crafts, wisdom, and chaos.]
	[MENT_ATT_RANGE:WILLPOWER:1250:1500:1750:2000:2500:3000:5000]
	[MENT_ATT_RANGE:INTUITION:450:950:1150:1250:1350:1550:2250]
	[MENT_ATT_RANGE:MEMORY:1250:1500:1750:2000:2500:3000:5000]
	[MENT_ATT_RANGE:LINGUISTIC_ABILITY:450:950:1150:1250:1350:1550:2250]
	[MENT_ATT_RANGE:MUSICALITY:450:950:1150:1250:1350:1550:2250]
	[MENT_ATT_RANGE:KINESTHETIC_SENSE:150:600:800:900:1000:1100:1500]
	[MENT_ATT_RANGE:SOCIAL_AWARENESS:1250:1500:1750:2000:2500:3000:5000]
	[PERSONALITY:LOVE_PROPENSITY:0:45:100]
	[PERSONALITY:HATE_PROPENSITY:0:55:100]
	[PERSONALITY:ENVY_PROPENSITY:0:55:100]
	[PERSONALITY:CHEER_PROPENSITY:0:0:0]
	[PERSONALITY:DEPRESSION_PROPENSITY:0:0:0]
	[PERSONALITY:ANGER_PROPENSITY:0:45:100]
	[PERSONALITY:ANXIETY_PROPENSITY:0:0:0]
	[PERSONALITY:LUST_PROPENSITY:0:55:100]
	[PERSONALITY:STRESS_VULNERABILITY:0:0:0]
	[PERSONALITY:FRIENDLINESS:0:0:0]
	[PERSONALITY:DISDAIN_ADVICE:100:100:100]
	[PERSONALITY:AMBITION:0:55:100]
	[PERSONALITY:GRATITUDE:0:0:0]
	[PERSONALITY:PRIDE:90:95:100]
	[PERSONALITY:CRUELTY:100:100:100]
	[PERSONALITY:SINGLEMINDED:0:55:100]
	[PERSONALITY:CURIOUS:0:55:100]
	[PERSONALITY:BASHFUL:0:0:0]
	[PERSONALITY:PRIVACY:0:55:100]
	[PERSONALITY:TOLERANT:0:55:100]
	[PERSONALITY:SWAYED_BY_EMOTIONS:0:0:0]
	[PERSONALITY:ALTRUISM:0:0:0]
	[PERSONALITY:TRUST:0:0:0]
	[PERSONALITY:GREGARIOUSNESS:0:45:100]
	[PERSONALITY:ASSERTIVENESS:100:100:100]

[CREATURE:BOAR_FIEND_MESH]
	[DESCRIPTION:A huge and swift pig-like monster twisted into humanoid shape. Its skin is colored ochre. This evil creature has hooves, ochre hair, and tusks. It is a sapient creature. It dwells in the Underworld. It smells of brimstone. It has good skills in weaponry. Its attacks are very powerful. It is unaging. Its parts are worth four times as much as those of normal creatures. It is associated with deformity.]
	[NAME:meshtusk boar iyami:meshtusk boar iyamis:meshtusk boar iyami]
	[CASTE_NAME:meshtusk boar iyami:meshtusk boar iyamis:meshtusk boar iyami]
	[CREATURE_TILE:38]
	[COLOR:4:0:1]
	[FANCIFUL]
	[INTELLIGENT]
	[FIREIMMUNE]
	[FIREIMMUNE_SUPER]
	[LARGE_PREDATOR]
	[NO_EAT]
	[NO_DRINK]
	[SUPERNATURAL]
	[CASTE:FEMALE]
	[FEMALE]
	[CASTE:MALE]
	[MALE]
	[SELECT_CASTE:ALL]
	[EVIL]
	[LARGE_ROAMING]
	[FREQUENCY:50]
	[BIOME:SUBTERRANEAN_CHASM]
	[UNDERGROUND_DEPTH:5:5]
	[POPULATION_NUMBER:18:36]
	[CLUSTER_NUMBER:4:9]
	[DIFFICULTY:4]
	[SPHERE:DEFORMITY]
	[SWIMS_LEARNED]
	[APPLY_CREATURE_VARIATION:STANDARD_BIPED_GAITS:900:585:390:195:1900:2900]
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:4122:3330:2541:975:5411:7233]
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:7780:7508:7254:2925:8478:9233]
	[APPLY_CREATURE_VARIATION:STANDARD_CLIMBING_GAITS:4122:3330:2541:975:5411:7233]
	[PETVALUE:2800]
	[NATURAL_SKILL:AXE:9]
	[NATURAL_SKILL:BITE:9]
	[NATURAL_SKILL:DAGGER:9]
	[NATURAL_SKILL:GRASP_STRIKE:9]
	[NATURAL_SKILL:HAMMER:9]
	[NATURAL_SKILL:MACE:9]
	[NATURAL_SKILL:PIKE:9]
	[NATURAL_SKILL:SPEAR:9]
	[NATURAL_SKILL:STANCE_STRIKE:9]
	[NATURAL_SKILL:SWORD:9]
	[NATURAL_SKILL:WHIP:9]
	[TRAPAVOID]
	[WEBIMMUNE]
	[EXTRAVISION]
	[CHILD:1]
	[GENERAL_CHILD_NAME:meshtusk boar iyami:meshtusk boar iyamis:meshtusk boar iyami]
	[HOMEOTHERM:10068]
	[ALL_ACTIVE]
	[PREFSTRING:meshes]
	[PREFSTRING:tusks]
	[CREATURE_CLASS:ALL_CREATURES] [BODY:HUMANOID_NECK_HOOF:5FINGERS:TAIL:MOUTH:GENERIC_TEETH:2TUSKS:NOSE:2EYES:2EARS:2LUNGS:HEART:GUTS:TONGUE:ORGANS:THROAT:NECK:SPINE:BRAIN:SKULL:RIBCAGE]
	[BODY_SIZE:0:0:414000]
	[BODY_SIZE:1:0:828000]
	[BODY_SIZE:12:0:2070000]
	[BODY_APPEARANCE_MODIFIER:HEIGHT:90:95:98:100:102:105:110]
	[BODY_APPEARANCE_MODIFIER:BROADNESS:90:95:98:100:102:105:110]
	[BODY_DETAIL_PLAN:STANDARD_MATERIALS]
	[SELECT_MATERIAL:SKIN]
	[STATE_COLOR:ALL:OCHRE]
	[DISPLAY_COLOR:4:0:1]
	[SELECT_MATERIAL:HAIR]
	[STATE_COLOR:ALL:OCHRE]
	[DISPLAY_COLOR:4:0:1]
	[USE_MATERIAL_TEMPLATE:HOOF:HOOF_TEMPLATE]
	[USE_MATERIAL_TEMPLATE:NAIL:NAIL_TEMPLATE]
	[USE_MATERIAL_TEMPLATE:IVORY:TOOTH_TEMPLATE]
		[STATE_NAME:ALL_SOLID:ivory]
		[STATE_ADJ:ALL_SOLID:ivory]
	[BODY_DETAIL_PLAN:STANDARD_TISSUES]
	[USE_TISSUE_TEMPLATE:HAIR:HAIR_TEMPLATE]
	[USE_TISSUE_TEMPLATE:HOOF:HOOF_TEMPLATE]
	[USE_TISSUE_TEMPLATE:NAIL:NAIL_TEMPLATE]
	[TISSUE_LAYER:BY_CATEGORY:FINGER:NAIL:FRONT]
	[USE_TISSUE_TEMPLATE:IVORY:IVORY_TEMPLATE]
	[TISSUE_NAME:ivory:NP]
	[BODY_DETAIL_PLAN:VERTEBRATE_TISSUE_LAYERS:SKIN:FAT:MUSCLE:BONE:CARTILAGE]
	[BODY_DETAIL_PLAN:BODY_HAIR_TISSUE_LAYERS:HAIR]
	[SELECT_TISSUE_LAYER:HEART:BY_CATEGORY:HEART]
	[PLUS_TISSUE_LAYER:SKIN:BY_CATEGORY:THROAT]
	[TL_MAJOR_ARTERIES]
	[BODY_DETAIL_PLAN:STANDARD_HEAD_POSITIONS]
	[BODY_DETAIL_PLAN:HUMANOID_RIBCAGE_POSITIONS]
	[USE_MATERIAL_TEMPLATE:SINEW:SINEW_TEMPLATE]
	[TENDONS:LOCAL_CREATURE_MAT:SINEW:200]
	[LIGAMENTS:LOCAL_CREATURE_MAT:SINEW:200]
	[HAS_NERVES]
	[USE_MATERIAL_TEMPLATE:BLOOD:BLOOD_TEMPLATE]
	YES_STANDARD_BLOOD[BLOOD:CREATURE_MAT:ANIMAL_BLOOD:BLOOD:LIQUID]
	[CREATURE_CLASS:GENERAL_POISON]
	[GETS_WOUND_INFECTIONS]
	[GETS_INFECTIONS_FROM_ROT]
	[USE_MATERIAL_TEMPLATE:PUS:PUS_TEMPLATE]
	[PUS:LOCAL_CREATURE_MAT:PUS:LIQUID]
	[NOPAIN]
	[NOSTUN]
	[NONAUSEA]
	[NOFEAR]
	[NOEXERT]
	[NO_DIZZINESS]
	[NO_FEVERS]
	[SET_TL_GROUP:BY_CATEGORY:ALL:HAIR]
	[TL_COLOR_MODIFIER:OCHRE:1]
	[TLCM_NOUN:hair:SINGULAR]
	[SET_TL_GROUP:BY_CATEGORY:ALL:SKIN]
	[TL_COLOR_MODIFIER:OCHRE:1]
	[TLCM_NOUN:skin:SINGULAR]
	[SET_TL_GROUP:BY_CATEGORY:ALL:EYE]
	[TL_COLOR_MODIFIER:BLACK:1]
	[TLCM_NOUN:eyes:PLURAL]
	[ODOR_LEVEL:90]
	[ODOR_STRING:brimstone]
	[SELECT_CASTE:FEMALE]
		[MULTIPLE_LITTER_RARE]
	[SELECT_CASTE:ALL]
	[SELECT_MATERIAL:ALL]
	[HEATDAM_POINT:NONE]
	[MELTING_POINT:NONE]
	[BOILING_POINT:NONE]
	[IGNITE_POINT:NONE]
	[MULTIPLY_VALUE:4]
	[SELECT_MATERIAL:BLOOD]
	[PLUS_MATERIAL:PUS]
	[PLUS_MATERIAL:VENOM]
	[MELTING_POINT:10000]
	[ATTACK:HOOF_KICK:BODYPART:BY_CATEGORY:HOOF]
		[ATTACK_SKILL:STANCE_STRIKE]
		[ATTACK_VERB:kick:kicks]
		[ATTACK_CONTACT_PERC:100]
		[ATTACK_PREPARE_AND_RECOVER:4:4]
		[ATTACK_VELOCITY_MODIFIER:2000]
		[ATTACK_PRIORITY:MAIN]
		[ATTACK_FLAG_WITH]
		[ATTACK_FLAG_BAD_MULTIATTACK]
	[ATTACK:PUNCH:BODYPART:BY_CATEGORY:HAND]
		[ATTACK_SKILL:GRASP_STRIKE]
		[ATTACK_VERB:punch:punches]
		[ATTACK_CONTACT_PERC:100]
		[ATTACK_PREPARE_AND_RECOVER:3:3]
		[ATTACK_VELOCITY_MODIFIER:2000]
		[ATTACK_PRIORITY:MAIN]
	[ATTACK:LESSER_BITE:CHILD_BODYPART_GROUP:BY_CATEGORY:HEAD:BY_CATEGORY:TOOTH]
		[ATTACK_SKILL:BITE]
		[ATTACK_VERB:bite:bites]
		[ATTACK_CONTACT_PERC:100]
		[ATTACK_PENETRATION_PERC:100]
		[ATTACK_PREPARE_AND_RECOVER:3:3]
		[ATTACK_VELOCITY_MODIFIER:2000]
		[ATTACK_PRIORITY:SECOND]
		[ATTACK_FLAG_EDGE]
		[ATTACK_FLAG_CANLATCH]
	[ATTACK:HAND_SCRATCH:CHILD_TISSUE_LAYER_GROUP:BY_TYPE:GRASP:BY_CATEGORY:FINGER:NAIL]
		[ATTACK_SKILL:GRASP_STRIKE]
		[ATTACK_VERB:scratch:scratches]
		[ATTACK_CONTACT_PERC:100]
		[ATTACK_PENETRATION_PERC:100]
		[ATTACK_PREPARE_AND_RECOVER:3:3]
		[ATTACK_VELOCITY_MODIFIER:2000]
		[ATTACK_PRIORITY:SECOND]
		[ATTACK_FLAG_EDGE]
	[ATTACK:TUSK_GORE:BODYPART:BY_CATEGORY:TUSK]
		[ATTACK_SKILL:BITE]
		[ATTACK_VERB:gore:gores]
		[ATTACK_CONTACT_PERC:100]
		[ATTACK_PREPARE_AND_RECOVER:3:3]
		[ATTACK_VELOCITY_MODIFIER:2000]
		[ATTACK_PRIORITY:MAIN]
		[ATTACK_FLAG_WITH]
	[PHYS_ATT_RANGE:STRENGTH:450:950:1150:1250:1350:1550:2250]
	[PHYS_ATT_RANGE:ENDURANCE:450:950:1150:1250:1350:1550:2250]
	[PHYS_ATT_RANGE:RECUPERATION:450:950:1150:1250:1350:1550:2250]
	[PHYS_ATT_RANGE:DISEASE_RESISTANCE:700:1200:1400:1500:1600:1800:2500]
	[MENT_ATT_RANGE:ANALYTICAL_ABILITY:1250:1500:1750:2000:2500:3000:5000]
	[MENT_ATT_RANGE:FOCUS:1250:1500:1750:2000:2500:3000:5000]
	[MENT_ATT_RANGE:WILLPOWER:1250:1500:1750:2000:2500:3000:5000]
	[MENT_ATT_RANGE:INTUITION:450:950:1150:1250:1350:1550:2250]
	[MENT_ATT_RANGE:PATIENCE:450:950:1150:1250:1350:1550:2250]
	[MENT_ATT_RANGE:MEMORY:1250:1500:1750:2000:2500:3000:5000]
	[MENT_ATT_RANGE:LINGUISTIC_ABILITY:700:1200:1400:1500:1600:1800:2500]
	[MENT_ATT_RANGE:MUSICALITY:0:400:600:750:800:900:1100]
	[MENT_ATT_RANGE:SOCIAL_AWARENESS:1250:1500:1750:2000:2500:3000:5000]
	[PERSONALITY:CHEER_PROPENSITY:0:5:10]
	[PERSONALITY:DEPRESSION_PROPENSITY:0:0:0]
	[PERSONALITY:ANGER_PROPENSITY:0:55:100]
	[PERSONALITY:ANXIETY_PROPENSITY:0:0:0]
	[PERSONALITY:LUST_PROPENSITY:0:55:100]
	[PERSONALITY:STRESS_VULNERABILITY:0:0:0]
	[PERSONALITY:VIOLENT:0:55:100]
	[PERSONALITY:PERSEVERENCE:0:45:100]
	[PERSONALITY:WASTEFULNESS:0:55:100]
	[PERSONALITY:FRIENDLINESS:0:0:0]
	[PERSONALITY:DISDAIN_ADVICE:100:100:100]
	[PERSONALITY:BRAVERY:0:55:100]
	[PERSONALITY:CONFIDENCE:0:55:100]
	[PERSONALITY:AMBITION:0:55:100]
	[PERSONALITY:GRATITUDE:0:0:0]
	[PERSONALITY:PRIDE:100:100:100]
	[PERSONALITY:CRUELTY:100:100:100]
	[PERSONALITY:SINGLEMINDED:0:45:100]
	[PERSONALITY:CURIOUS:0:45:100]
	[PERSONALITY:BASHFUL:0:0:0]
	[PERSONALITY:PERFECTIONIST:0:45:100]
	[PERSONALITY:EMOTIONALLY_OBSESSIVE:0:45:100]
	[PERSONALITY:SWAYED_BY_EMOTIONS:0:0:0]
	[PERSONALITY:ALTRUISM:0:0:0]
	[PERSONALITY:TRUST:0:0:0]
	[PERSONALITY:GREGARIOUSNESS:0:45:100]
	[PERSONALITY:ASSERTIVENESS:100:100:100]
	[PERSONALITY:ACTIVITY_LEVEL:0:55:100]
	[PERSONALITY:EXCITEMENT_SEEKING:0:55:100]
	[PERSONALITY:ABSTRACT_INCLINED:0:55:100]
	[PERSONALITY:ART_INCLINED:0:55:100]

[CREATURE:SERPENT_FIEND_CANYON]
	[DESCRIPTION:A gargantuan and swift club-tailed snake-like monster twisted into humanoid shape with six arms. Its scales are colored cobalt. This evil creature has a single horn on its forehead. It is a sapient creature. It is equally at home in the water as it is on the land. It dwells in the Underworld. It smells of brimstone. It is incapable of jumping. It attacks with a dread venom. It is unaging. Its parts are worth six times as much as those of normal creatures. It is associated with earth, nature, victory, water, depravity, and lust.]
	[NAME:canyonscale serpent empsabi:canyonscale serpent empsabis:canyonscale serpent empsabi]
	[CASTE_NAME:canyonscale serpent empsabi:canyonscale serpent empsabis:canyonscale serpent empsabi]
	[CREATURE_TILE:38]
	[COLOR:3:0:0]
	[FANCIFUL]
	[INTELLIGENT]
	[FIREIMMUNE]
	[FIREIMMUNE_SUPER]
	[LARGE_PREDATOR]
	[NO_EAT]
	[NO_DRINK]
	[SUPERNATURAL]
	[CASTE:FEMALE]
	[FEMALE]
	[CASTE:MALE]
	[MALE]
	[SELECT_CASTE:ALL]
	[EVIL]
	[LARGE_ROAMING]
	[FREQUENCY:10]
	[BIOME:SUBTERRANEAN_CHASM]
	[UNDERGROUND_DEPTH:5:5]
	[POPULATION_NUMBER:2:5]
	[CLUSTER_NUMBER:1:1]
	[DIFFICULTY:4]
	[SPHERE:EARTH]
	[SPHERE:NATURE]
	[SPHERE:VICTORY]
	[SPHERE:WATER]
	[SPHERE:DEPRAVITY]
	[SPHERE:LUST]
	[AMPHIBIOUS]
	[UNDERSWIM]
	[SWIMS_INNATE]
	[APPLY_CREATURE_VARIATION:STANDARD_WALK_CRAWL_GAITS:900:528:352:176:1900:2900]
	[APPLY_CREATURE_VARIATION:STANDARD_SWIMMING_GAITS:900:683:468:237:1900:2900]
	[APPLY_CREATURE_VARIATION:STANDARD_CRAWLING_GAITS:7780:7508:7254:2925:8478:9233]
	[APPLY_CREATURE_VARIATION:STANDARD_CLIMBING_GAITS:3512:2634:1756:878:4900:6900]
	[PETVALUE:4300]
	[NATURAL_SKILL:BITE:9]
	[NATURAL_SKILL:GRASP_STRIKE:9]
	[NATURAL_SKILL:STANCE_STRIKE:9]
	[TRAPAVOID]
	[WEBIMMUNE]
	[EXTRAVISION]
	[CHILD:1]
	[CANNOT_JUMP]
	[GENERAL_CHILD_NAME:canyonscale serpent empsabi:canyonscale serpent empsabis:canyonscale serpent empsabi]
	[HOMEOTHERM:10068]
	[ALL_ACTIVE]
	[PREFSTRING:canyons]
	[PREFSTRING:natural character]
	[PREFSTRING:earthen character]
	[PREFSTRING:scales]
	[CREATURE_CLASS:ALL_CREATURES] [BODY:KO_RCS_HUMANOID_LEGLESS_NECK_6ARMS:5FINGERS:TAIL:KO_RCS_TAIL_CLUB:MOUTH:GENERIC_TEETH_WITH_LARGE_EYE_TEETH:HEAD_HORN:NOSE:2EYES:2EARS:2LUNGS:HEART:GUTS:TONGUE:ORGANS:THROAT:NECK:SPINE:BRAIN:SKULL:RIBCAGE]
	[BODY_SIZE:0:0:623800]
	[BODY_SIZE:1:0:1247600]
	[BODY_SIZE:12:0:3119000]
	[BODY_APPEARANCE_MODIFIER:HEIGHT:90:95:98:100:102:105:110]
	[BODY_APPEARANCE_MODIFIER:BROADNESS:90:95:98:100:102:105:110]
	[BODY_DETAIL_PLAN:STANDARD_MATERIALS]
	[REMOVE_MATERIAL:SKIN]
	[REMOVE_MATERIAL:LEATHER]
	[USE_MATERIAL_TEMPLATE:SCALE:SCALE_TEMPLATE]
	[SELECT_MATERIAL:SCALE]
	[STATE_COLOR:ALL:COBALT]
	[DISPLAY_COLOR:3:0:0]
	[USE_MATERIAL_TEMPLATE:HORN:HORN_TEMPLATE]
	[USE_MATERIAL_TEMPLATE:NAIL:NAIL_TEMPLATE]
	[BODY_DETAIL_PLAN:STANDARD_TISSUES]
	[REMOVE_TISSUE:SKIN]
	[USE_TISSUE_TEMPLATE:SCALE:SCALE_TEMPLATE]
	[USE_TISSUE_TEMPLATE:HORN:HORN_TEMPLATE]
	[USE_TISSUE_TEMPLATE:NAIL:NAIL_TEMPLATE]
	[TISSUE_LAYER:BY_CATEGORY:FINGER:NAIL:FRONT]
	[BODY_DETAIL_PLAN:VERTEBRATE_TISSUE_LAYERS:SCALE:FAT:MUSCLE:BONE:CARTILAGE]
	[SELECT_TISSUE_LAYER:HEART:BY_CATEGORY:HEART]
	[PLUS_TISSUE_LAYER:SKIN:BY_CATEGORY:THROAT]
	[TL_MAJOR_ARTERIES]
	[BODY_DETAIL_PLAN:STANDARD_HEAD_POSITIONS]
	[BODY_DETAIL_PLAN:HUMANOID_RIBCAGE_POSITIONS]
	[USE_MATERIAL_TEMPLATE:SINEW:SINEW_TEMPLATE]
	[TENDONS:LOCAL_CREATURE_MAT:SINEW:200]
	[LIGAMENTS:LOCAL_CREATURE_MAT:SINEW:200]
	[HAS_NERVES]
	[USE_MATERIAL_TEMPLATE:BLOOD:BLOOD_TEMPLATE]
	YES_STANDARD_BLOOD[BLOOD:CREATURE_MAT:ANIMAL_BLOOD:BLOOD:LIQUID]
	[CREATURE_CLASS:GENERAL_POISON]
	[GETS_WOUND_INFECTIONS]
	[GETS_INFECTIONS_FROM_ROT]
	[USE_MATERIAL_TEMPLATE:PUS:PUS_TEMPLATE]
	[PUS:LOCAL_CREATURE_MAT:PUS:LIQUID]
	[NOPAIN]
	[NOSTUN]
	[NONAUSEA]
	[NOFEAR]
	[NOEXERT]
	[NO_DIZZINESS]
	[NO_FEVERS]
	[SET_TL_GROUP:BY_CATEGORY:ALL:SCALE]
	[TL_COLOR_MODIFIER:COBALT:1]
	[TLCM_NOUN:scales:PLURAL]
	[SET_TL_GROUP:BY_CATEGORY:ALL:EYE]
	[TL_COLOR_MODIFIER:BLACK:1]
	[TLCM_NOUN:eyes:PLURAL]
	[SMELL_TRIGGER:30]
	[ODOR_LEVEL:90]
	[ODOR_STRING:brimstone]
	[SELECT_CASTE:FEMALE]
		[MULTIPLE_LITTER_RARE]
	[SELECT_CASTE:ALL]
	[USE_MATERIAL_TEMPLATE:VENOM:CREATURE_EXTRACT_TEMPLATE][REACTION_CLASS:ADD_SPATTER_VENOM][MILKABLE:LOCAL_CREATURE_MAT:VENOM:10000]
		[STATE_NAME:ALL:canyonscale serpent empsabi venom]
		[STATE_ADJ:ALL:canyonscale serpent empsabi venom]
		[PREFIX:NONE]
			[SYNDROME]
				[SYN_NAME:canyonscale serpent empsabi sickness]
				[SYN_AFFECTED_CLASS:GENERAL_POISON]
				[SYN_IMMUNE_CREATURE:SERPENT_FIEND_CANYON:ALL]
				[SYN_CONTACT]
				[SYN_INHALED]
				[SYN_INJECTED]
				[ENTERS_BLOOD]
				[CE_DROWSINESS:SEV:100:PROB:100:START:0:PEAK:60:END:3150]
	[SELECT_MATERIAL:ALL]
	[HEATDAM_POINT:NONE]
	[MELTING_POINT:NONE]
	[BOILING_POINT:NONE]
	[IGNITE_POINT:NONE]
	[MULTIPLY_VALUE:6]
	[SELECT_MATERIAL:BLOOD]
	[PLUS_MATERIAL:PUS]
	[PLUS_MATERIAL:VENOM]
	[MELTING_POINT:10000]
	[ATTACK:PUNCH:BODYPART:BY_CATEGORY:HAND]
		[ATTACK_SKILL:GRASP_STRIKE]
		[ATTACK_VERB:punch:punches]
		[ATTACK_CONTACT_PERC:100]
		[ATTACK_PREPARE_AND_RECOVER:3:3]
		[ATTACK_PRIORITY:SECOND]
	[ATTACK:HAND_SCRATCH:CHILD_TISSUE_LAYER_GROUP:BY_TYPE:GRASP:BY_CATEGORY:FINGER:NAIL]
		[ATTACK_SKILL:GRASP_STRIKE]
		[ATTACK_VERB:scratch:scratches]
		[ATTACK_CONTACT_PERC:100]
		[ATTACK_PENETRATION_PERC:100]
		[ATTACK_PREPARE_AND_RECOVER:3:3]
		[ATTACK_PRIORITY:SECOND]
		[ATTACK_FLAG_EDGE]
	[ATTACK:SLAP:BODYPART:BY_CATEGORY:STINGER]
		[ATTACK_SKILL:STANCE_STRIKE]
		[ATTACK_VERB:slam:slams]
		[ATTACK_CONTACT_PERC:100]
		[ATTACK_PREPARE_AND_RECOVER:3:3]
		[ATTACK_VELOCITY_MODIFIER:2000]
		[ATTACK_PRIORITY:MAIN]
		[ATTACK_FLAG_WITH]
	[ATTACK:BITE:CHILD_BODYPART_GROUP:BY_CATEGORY:HEAD:BY_CATEGORY:TOOTH]
		[ATTACK_SKILL:BITE]
		[ATTACK_VERB:bite:bites]
		[ATTACK_CONTACT_PERC:100]
		[ATTACK_PENETRATION_PERC:100]
		[ATTACK_PREPARE_AND_RECOVER:3:3]
		[ATTACK_PRIORITY:MAIN]
		[ATTACK_FLAG_EDGE]
		[ATTACK_FLAG_CANLATCH]
		[SPECIALATTACK_INJECT_EXTRACT:LOCAL_CREATURE_MAT:VENOM:LIQUID:100:100]
	[ATTACK:GORE:BODYPART:BY_CATEGORY:HORN]
		[ATTACK_SKILL:BITE]
		[ATTACK_VERB:stab:stabs]
		[ATTACK_CONTACT_PERC:5]
		[ATTACK_PENETRATION_PERC:100]
		[ATTACK_PREPARE_AND_RECOVER:3:3]
		[ATTACK_PRIORITY:MAIN]
		[ATTACK_FLAG_EDGE]
		[ATTACK_FLAG_WITH]
		[SPECIALATTACK_INJECT_EXTRACT:LOCAL_CREATURE_MAT:VENOM:LIQUID:100:100]
	[PHYS_ATT_RANGE:STRENGTH:700:1200:1400:1500:1600:1800:2500]
	[PHYS_ATT_RANGE:AGILITY:150:600:800:900:1000:1100:1500]
	[PHYS_ATT_RANGE:TOUGHNESS:1250:1500:1750:2000:2500:3000:5000]
	[PHYS_ATT_RANGE:ENDURANCE:1250:1500:1750:2000:2500:3000:5000]
	[PHYS_ATT_RANGE:RECUPERATION:450:950:1150:1250:1350:1550:2250]
	[PHYS_ATT_RANGE:DISEASE_RESISTANCE:700:1200:1400:1500:1600:1800:2500]
	[MENT_ATT_RANGE:ANALYTICAL_ABILITY:1250:1500:1750:2000:2500:3000:5000]
	[MENT_ATT_RANGE:FOCUS:1250:1500:1750:2000:2500:3000:5000]
	[MENT_ATT_RANGE:WILLPOWER:1250:1500:1750:2000:2500:3000:5000]
	[MENT_ATT_RANGE:INTUITION:150:600:800:900:1000:1100:1500]
	[MENT_ATT_RANGE:PATIENCE:150:600:800:900:1000:1100:1500]
	[MENT_ATT_RANGE:MEMORY:1250:1500:1750:2000:2500:3000:5000]
	[MENT_ATT_RANGE:LINGUISTIC_ABILITY:450:950:1150:1250:1350:1550:2250]
	[MENT_ATT_RANGE:MUSICALITY:150:600:800:900:1000:1100:1500]
	[MENT_ATT_RANGE:KINESTHETIC_SENSE:450:950:1150:1250:1350:1550:2250]
	[MENT_ATT_RANGE:SOCIAL_AWARENESS:700:1200:1400:1500:1600:1800:2500]
	[PERSONALITY:LOVE_PROPENSITY:0:55:100]
	[PERSONALITY:CHEER_PROPENSITY:0:0:0]
	[PERSONALITY:DEPRESSION_PROPENSITY:0:0:0]
	[PERSONALITY:ANXIETY_PROPENSITY:0:0:0]
	[PERSONALITY:STRESS_VULNERABILITY:0:0:0]
	[PERSONALITY:GREED:0:45:100]
	[PERSONALITY:PERSEVERENCE:0:65:100]
	[PERSONALITY:DISCORD:0:35:100]
	[PERSONALITY:FRIENDLINESS:0:0:0]
	[PERSONALITY:POLITENESS:0:55:100]
	[PERSONALITY:DISDAIN_ADVICE:100:100:100]
	[PERSONALITY:BRAVERY:0:65:100]
	[PERSONALITY:CONFIDENCE:0:65:100]
	[PERSONALITY:AMBITION:0:65:100]
	[PERSONALITY:GRATITUDE:0:5:10]
	[PERSONALITY:IMMODESTY:0:55:100]
	[PERSONALITY:PRIDE:100:100:100]
	[PERSONALITY:CRUELTY:90:95:100]
	[PERSONALITY:BASHFUL:0:0:0]
	[PERSONALITY:SWAYED_BY_EMOTIONS:0:0:0]
	[PERSONALITY:ALTRUISM:0:0:0]
	[PERSONALITY:THOUGHTLESSNESS:0:40:100]
	[PERSONALITY:ORDERLINESS:0:55:100]
	[PERSONALITY:TRUST:0:0:0]
	[PERSONALITY:GREGARIOUSNESS:0:55:100]
	[PERSONALITY:ASSERTIVENESS:100:100:100]
	[PERSONALITY:ACTIVITY_LEVEL:0:55:100]
	[PERSONALITY:EXCITEMENT_SEEKING:0:55:100]
	[PERSONALITY:IMAGINATION:0:45:100]
	[PERSONALITY:ABSTRACT_INCLINED:0:35:100]
	[PERSONALITY:ART_INCLINED:0:65:100]

[CREATURE:SCORPION_FIEND_BRIDLE]
	[DESCRIPTION:A huge and swift scorpion-like monster twisted into humanoid shape. Its chitin is colored golden yellow. This evil creature has a tough hide, tan eyes, and strong pincers. It is a sapient creature. It makes its home in the Underworld. It smells of brimstone. Despite its body shape, it can climb. It has good skills in the evasive arts. It attacks with a dread venom. It is unaging. Its parts are worth five times as much as those of normal creatures. It is associated with depravity and lust.]
	[NAME:bridledeye scorpion inta:bridledeye scorpion intas:bridledeye scorpion inta]
	[CASTE_NAME:bridledeye scorpion inta:bridledeye scorpion intas:bridledeye scorpion inta]
	[CREATURE_TILE:38]
	[COLOR:6:0:1]
	[FANCIFUL]
	[INTELLIGENT]
	[FIREIMMUNE]
	[FIREIMMUNE_SUPER]
	[LARGE_PREDATOR]
	[NO_EAT]
	[NO_DRINK]
	[SUPERNATURAL]
	[CASTE:FEMALE]
	[FEMALE]
	[CASTE:MALE]
	[MALE]
	[SELECT_CASTE:ALL]
	[EVIL]
	[LARGE_ROAMING]
	[FREQUENCY:50]
	[BIOME:SUBTERRANEAN_CHASM]
	[UNDERGROUND_DEPTH:5:5]
	[POPULATION_NUMBER:18:36]
